한성대입구(삼선교),40,2,7486,1117,13377,6826,33607,13203,47378,30230,31863,29034,23564,18387,23392,18192,26134,20137,27410,21905,25098,21267,25295,23704,27711,25516,33441,32011,36258,41632,20627,37989,15336,24046,15193,21778,12793,24200,6005,15569,950,9462,2,860,0,0,0,0
혜화,23,0,4014,2393,8206,20510,17800,45378,27065,137687,28566,104774,36179,80329,43259,75218,50359,89478,57963,111553,65560,100594,83485,83802,102151,82602,128118,87799,152103,105180,94210,82702,88240,29397,111760,24490,117748,22803,45246,15003,6016,5798,1,1,0,0,0,0
명동,57,1,1542,1467,3473,17814,5612,49730,11679,131578,23117,99905,32029,69566,37920,78496,41278,80986,50469,87836,59051,78617,69599,79907,81800,79085,100200,80930,155163,77878,104821,57585,89755,36448,93355,25997,86466,17495,37509,11461,2651,3561,0,122,1,0,0,0
회현(남대문시장),41,0,2536,1110,4214,26076,6458,58373,10628,170452,15189,116427,21509,84547,32986,89301,45848,75590,58089,66294,71010,62795,79722,53925,93746,40439,130079,31721,139066,25766,68455,15898,66441,9117,30248,10557,18619,9166,7970,6061,1014,2005,0,140,0,0,0,0
숙대입구(갈월),4,0,3044,790,7758,7362,18564,21096,30431,65864,22158,36183,18086,21564,20318,20848,23191,21235,25299,23436,24376,22640,25911,22813,31046,23643,39163,28919,64545,41151,32066,31425,24066,18581,24004,17371,20176,17300,10798,11291,1694,2954,0,0,0,0,0,0
삼각지,27,25,2097,1382,5183,9938,12544,23119,20069,58296,15007,25492,11073,17107,13072,15954,15774,16535,18642,16664,19276,14702,21204,14436,23788,15295,33650,19869,56748,27833,25951,19371,18654,12095,18514,11860,14223,12248,7632,9051,1066,2774,0,18,0,0,0,0
신용산,3,0,1253,1036,4265,11926,11193,30617,17168,112186,14513,62552,12632,27816,16624,24507,17644,22728,21048,25708,21913,24503,26694,24592,32903,24443,47995,27627,102880,35511,53072,24536,35192,13618,31658,11301,21670,9407,10051,5256,1500,1383,1,1,0,0,0,0
이촌(국립중앙박물관),147,29,2336,1442,8012,9373,22553,18490,31890,38320,23454,33668,18270,27224,19864,21841,25661,22726,26894,28574,25780,25021,30342,23461,37692,22487,42964,24517,44041,33418,20073,26655,14674,16574,13664,14614,8695,15018,3374,9234,362,2821,0,0,0,0,0,0
동작(현충원),28,0,1269,418,3146,3274,9627,4192,14420,9588,8681,7886,6547,7078,7468,5002,7951,5196,7440,6219,7255,6140,7198,6476,8513,6145,8936,7462,10836,10477,5064,8639,3604,5475,3444,5173,2633,5095,1202,3309,252,2020,0,388,0,0,0,0
총신대입구(이수),70,1,6576,1087,17376,9363,49720,16854,71913,50946,44543,39602,33104,29258,33923,28749,35537,32889,37307,37085,35537,38363,36178,43040,36307,50207,41133,59315,53074,92748,33999,71540,28575,38512,26598,35060,23777,31574,12801,19567,1959,5345,1,153,0,0,0,0
남태령,13,0,447,80,1109,854,3340,3217,5765,6220,4005,2243,2990,1419,2842,1290,2860,1339,2662,1420,2388,1604,2315,1471,2900,1748,4125,1975,4866,2460,2026,2568,1139,1382,824,1287,505,1147,209,674,37,315,0,7,0,0,0,0
남영,65,6,2862,1240,4738,6586,12719,20313,19613,62847,12361,37035,10792,15864,12522,12973,14724,13048,15235,14936,14797,13448,17098,13782,19609,14259,26840,18310,55934,26333,24261,19406,17001,12642,16022,11606,12911,11035,6744,6788,428,1450,0,0,0,0,0,0
용산,281,13,4867,4556,5531,32338,21239,71294,32421,164042,38921,112067,35487,82355,49812,77843,50276,74572,63234,81044,63628,76971,88537,78070,94168,76888,119992,75773,172874,95076,115594,63094,102792,41040,96998,30032,64583,19825,25393,7357,1616,2675,2,0,0,0,0,0
노량진,375,5,18752,4213,28394,28966,80202,75137,130519,116630,72606,71567,49474,45938,51396,50599,59527,62468,77234,67671,66385,59291,64455,63383,68328,72252,85617,95325,111119,147082,64135,112492,63318,66874,78103,62916,100083,60818,33952,38210,2850,10333,1,266,0,0,0,0
대방,413,6,5680,2462,10593,11261,31594,37873,46155,61907,26113,32270,20357,17735,19225,14520,21552,15573,23852,19042,22283,17026,24231,18545,24232,21072,36004,26390,56790,42196,23895,31696,18331,22465,16322,21671,14793,19526,4203,12670,201,2781,0,0,0,0,0,0
영등포,3089,80,19988,5937,19040,23471,42323,65157,63176,144191,44647,104569,43115,85096,50060,95392,61388,105459,69170,114826,79376,104673,97308,101462,117856,102549,132600,112392,191908,151338,124525,109591,127002,53439,104198,42725,87382,35493,39958,19680,1237,5175,0,0,0,0,0,0
신길,467,1,13734,2625,14265,8783,35246,18463,54614,50335,28048,19330,17811,10919,15968,10679,18932,11217,18386,13525,15216,13089,16065,15100,18977,17674,26846,26263,49058,39246,19383,29961,12292,20212,12258,21529,8628,20386,3823,12811,397,3641,0,0,0,0,0,0
구로,8418,40,23420,4621,20616,11598,39212,32448,43463,95566,30079,52453,25629,32147,25589,29246,27921,27186,30230,28944,29928,28678,32015,29571,35316,32055,50799,42227,87354,53512,38000,41625,32189,25119,23376,26030,17606,22991,8159,17003,138,15932,0,0,0,0,0,0
가산디지털단지,1772,10,15938,6972,17546,31710,35519,146273,40296,627455,32227,313281,30445,86795,36111,63480,44019,58688,54266,63697,58397,58869,69738,55266,87439,55290,200645,60914,496289,69051,227058,56885,126370,29636,114674,27584,63677,24322,28957,15648,2754,4056,0,0,0,0,0,0
금천구청,478,5,9916,1569,18328,6014,47110,15042,45665,32887,26415,12141,19532,10096,17821,11408,18605,13312,17852,14616,15589,16288,15556,18375,17043,21727,20220,25774,30041,42283,13464,36686,9180,21330,7922,19710,6203,16977,2193,11694,108,856,0,0,0,0,0,0
석수,305,2,6869,2796,17610,6868,44522,13152,47340,19954,25707,13012,17023,11272,15642,8702,15387,9002,14932,9562,13933,11102,14997,12856,16573,15723,22167,20405,25290,37569,13836,33151,8689,20738,7681,20283,5363,18311,2086,12774,75,824,0,0,0,0,0,0
관악,132,4,6378,1922,13859,4993,37137,6246,37165,11243,17638,12021,12841,12225,11482,9082,14457,8865,13983,8462,12244,9283,11629,10739,13486,12742,15694,16090,13266,30898,7599,27511,5328,16536,5447,15935,3469,13866,1398,10483,64,881,0,0,0,0,0,0
안양,249,7,13818,2196,32675,9986,89122,15871,84181,30872,44727,33390,34238,27813,33567,30847,37249,34400,38231,39911,35971,39324,38986,40372,43887,44716,47599,55866,44023,97773,30512,84391,31138,47149,27839,39791,26470,37500,13545,24445,473,3920,0,0,0,0,0,0
명학,87,1,6660,2230,10553,7687,28664,22601,26827,62293,14394,16647,11136,10068,10965,8406,11757,9005,11695,9651,11200,9323,11201,9330,14003,11441,23503,14403,45258,22647,15248,21858,13066,13458,9991,12385,6078,10888,2462,8563,87,1142,0,0,0,0,0,0
금정,262,3,21760,6249,35281,18792,89750,42166,94168,92863,55898,33335,39703,23190,37001,22658,38323,25107,36470,27476,32025,31099,32752,36208,37462,43697,54592,56609,83232,90897,37191,80634,30060,51030,28264,49586,21540,45703,9974,33159,1194,12037,6,655,0,0,0,0
군포,16,0,4970,2351,8393,7837,19514,27858,18792,53366,10940,9340,8485,5653,8292,5423,9152,5701,8541,6139,7346,6581,7912,7898,10116,9583,21242,11461,38651,16154,14822,14986,11796,8964,8732,7828,4470,6686,1549,4526,91,767,0,0,0,0,0,0
의왕,23,1,6157,2245,11738,7655,28555,28716,29079,27588,15448,9868,12068,6785,11541,6413,12629,7415,11606,8478,10414,8951,10816,10891,13139,13760,26868,16843,27312,24533,13077,24724,9861,16202,8005,14512,5277,12429,2326,9776,128,1743,1,0,0,0,0,0
성균관대,56,2,7712,1982,26457,6304,71907,9980,59775,21905,29092,15462,23008,12691,22048,12498,24132,13419,24440,16304,19625,18049,19711,19607,23354,24839,26279,32886,28327,57184,16741,58656,12886,37848,12356,34121,10972,32088,5088,21660,257,4399,0,0,0,0,0,0
화서,167,3,6598,1448,18782,4416,42380,5242,34129,11371,17091,7651,13836,6679,12336,6689,11811,7547,11419,9139,9556,9155,9666,11186,11244,13548,13337,18976,12863,31987,7447,32444,5374,19315,5047,16057,4109,15269,1426,9982,85,2920,0,0,0,0,0,0
수원,2180,36,24617,6298,46400,34532,106227,59059,108884,89734,71003,74755,62697,69496,64699,79746,68842,91014,73875,94922,76088,89647,89307,95301,108279,106520,121046,122662,134119,153316,108394,148275,107536,78808,86398,65412,79020,54280,34100,35243,1010,11584,0,0,0,0,0,0
독산,564,8,7131,3093,16523,13329,43514,39854,42837,109309,24739,43023,18969,18004,18705,14081,20145,14810,19919,15414,18222,17685,19851,18006,23792,21386,46926,25865,81534,40867,37133,42098,20913,24298,16660,23463,11167,21053,3853,13409,111,813,0,0,0,0,0,0
세류,278,0,3073,693,7731,2591,16219,5277,11615,5237,7529,3844,6019,3890,6776,3937,5550,4023,4930,4066,4673,4520,4741,5211,5488,6512,7697,8436,7529,12091,4684,12248,3645,7312,3011,6905,1871,6354,695,4162,12,1344,0,0,0,0,0,0
병점,2287,11,6642,4041,23775,11851,48837,19962,37857,26874,27899,15637,24384,12094,23684,13722,24084,14250,22692,16311,21052,18920,22737,20695,25195,25569,33972,32495,39153,44944,20742,48109,14001,32605,12353,30119,9277,28697,3210,17821,34,9445,0,0,0,0,0,0
세마,104,6,1700,586,5601,1322,9716,3484,9008,5849,7103,2556,5307,2207,4860,2264,5325,2273,4998,2987,4265,3159,4193,3834,4862,4658,6309,6631,6672,9169,3035,8080,2218,7091,1924,5719,1189,4486,507,3630,37,187,0,0,0,0,0,0
오산대,59,1,1624,471,3996,2332,9749,4144,7204,5263,5810,3092,5007,2214,3903,2405,4248,2818,4225,3317,3844,3549,4141,4216,5436,4592,6406,6980,8132,9060,3549,7266,2678,6073,2477,4707,1690,3756,863,3319,51,140,0,0,0,0,0,0
오산,109,2,4575,1219,10952,8845,21289,18736,20339,22457,16970,13353,17580,10429,17187,10978,17445,11596,17176,13152,16424,13963,17006,16602,18803,19120,25013,23843,30189,22551,14880,28347,12964,17367,10161,15622,6144,14436,3024,8364,81,490,0,0,0,0,0,0
진위,0,0,582,167,1551,1766,3085,7038,2806,7564,2466,1583,2069,1160,1987,1099,2161,1172,2164,1402,2004,1291,1965,1835,2480,2031,5880,2568,9744,2610,3223,2513,2067,1959,1228,1784,540,1486,303,858,13,43,0,0,0,0,0,0
송탄,59,2,3988,691,7533,3678,11855,5124,11612,7365,10691,4615,8716,3915,9217,4206,9053,5608,8478,6575,7662,6567,7284,8298,9057,9979,9599,11326,9785,14182,6198,12583,4510,11749,3662,9020,2165,6840,1124,7344,31,647,0,0,0,0,0,0
서정리,10,0,2832,1043,6948,3128,9157,8834,10153,9202,7769,4541,9167,4683,7543,5010,8467,5726,8352,6652,7291,6316,7931,8464,7703,9093,12788,9833,11148,10449,6122,12508,4776,8571,3909,7570,1923,6985,919,5363,17,880,0,0,0,0,0,0
지제,1,0,668,2668,1831,4197,5282,8371,3534,6590,3063,3410,2414,1868,2460,2215,3357,2594,2671,2437,2798,2356,4261,3011,5020,3406,10512,3210,8856,5456,4729,4351,3137,3406,3258,2713,1836,2152,863,1176,3,290,0,0,0,0,0,0
평택,19,4,6697,2829,12838,8761,24051,16150,24324,20435,20448,18733,24391,19446,19777,20441,21040,21162,22207,24339,21485,21956,24508,24555,28416,25256,31836,32136,30736,36226,20416,26844,21617,20299,15187,17518,12224,15462,6163,7608,327,1617,0,0,0,0,0,0
성환,5,1,1684,534,2654,2301,5263,8575,7670,8779,6324,3798,6531,4107,5514,4484,6018,5246,5889,4331,5911,4787,5424,5595,7223,6789,10260,6493,10001,7935,4164,6686,3684,5409,2660,4987,1116,4015,568,3205,88,587,0,0,0,0,0,0
직산,11,0,460,227,1033,732,1584,2931,1394,3002,1690,1407,1453,1135,1389,1151,1304,1097,1463,1064,1451,1180,1640,1201,1397,1568,2287,1392,3499,2458,1119,1788,894,1139,1184,1031,350,871,151,635,10,304,0,0,0,0,0,0
두정,881,0,3743,938,7819,2479,12138,6040,10406,9172,8597,8003,8122,7166,7405,8260,8689,7819,6364,6364,8239,9069,8259,7381,10583,9630,9999,10855,15058,14898,8149,12052,5483,10686,5240,9015,4180,6708,1962,5557,262,2305,0,0,0,0,0,0
천안,1761,4,2440,677,5383,2740,8757,6173,9888,7635,11250,10911,11498,9983,12769,14494,11821,12946,10654,10347,14315,14870,12855,11891,15358,14224,12778,14179,13279,15405,9845,10102,7900,8901,6193,6377,4498,6117,2125,3572,512,2133,0,0,0,0,0,0
당정,4,1,3816,909,9987,3515,28239,9713,23639,17931,13605,7636,10496,6005,9658,5537,10634,6180,10646,6779,8945,6960,9420,8342,9927,10396,13570,12552,17598,20632,8346,21349,6163,14622,5158,13046,3757,13096,1692,8976,109,1689,0,0,0,0,0,0
서동탄,0,0,1328,8,3744,914,11118,1710,5099,2873,3188,1042,2697,933,2575,1210,2432,1493,2538,1723,2099,2088,2379,2259,3083,2928,3264,3660,3274,4842,1644,5751,983,3808,937,2553,499,2286,151,2636,4,1209,0,0,0,0,0,0
광명,0,0,22,1806,1977,2612,13191,3303,5631,2962,6191,3814,2924,2357,3512,2627,3550,3052,3470,165,3060,5398,3845,243,9331,5495,3508,4214,12148,11228,4312,11056,3648,3444,2514,98,1791,2690,2,4,0,0,0,0,0,0,0,0
개봉,994,4,17582,5312,35888,11727,102383,16330,99398,27387,58761,22408,43425,18839,39560,21749,40902,26734,39653,24831,34113,32602,31322,38473,33485,48265,36068,64260,37461,98479,22985,91797,17193,56305,17119,49943,11925,45443,6828,29266,242,3767,0,0,0,0,0,0
오류동,347,5,11013,2141,16851,6666,51233,7205,52501,13101,30223,11803,22390,12983,20113,11050,23781,12839,21298,14125,17932,15943,17385,19139,17888,22648,19217,27718,19320,43884,10737,43589,8869,25573,7511,22466,5706,21239,2458,15497,184,2385,0,0,0,0,0,0
역곡,501,22,24254,3711,46246,12459,139670,13573,136481,28416,73712,25811,50507,23017,46575,25044,47661,28808,45105,34322,38212,35165,37846,43536,39371,54885,42893,70046,41529,118521,26603,119326,21046,71649,20087,64003,16533,61433,8179,38698,588,7655,0,0,0,0,0,0
부천,1527,11,33628,5426,46616,16202,127056,22625,125569,50905,73691,46944,56914,43533,56633,47655,61354,59554,62625,67678,60171,63888,62381,68539,68815,77221,73238,97268,79224,147308,55150,141701,45566,79501,45868,70330,42108,57829,22065,42814,1943,8326,0,0,0,0,0,0
송내,1146,4,16883,9213,43169,18036,133782,34415,110201,92181,60621,51099,45767,30621,44706,28273,48671,30753,44244,35814,39657,35229,42809,38222,45706,48381,56524,63441,95813,104571,46215,109675,31727,66335,27380,56013,22760,55517,11823,36854,1648,7647,0,0,0,0,0,0
부평,6138,106,26634,5859,41876,12965,104104,21671,94848,40563,55180,49742,47273,43063,50706,53856,56846,62128,56918,74986,58535,74426,63751,78450,71371,88590,77216,102051,76907,158629,59191,142647,56442,81400,60938,65105,58390,54380,33618,37630,6029,12319,0,4,0,0,0,0
백운,50,0,7641,1693,15559,3369,33578,5175,31002,13010,19876,10008,16710,7220,15750,7941,15608,9601,13703,10661,12686,12000,11653,13278,11628,16000,12731,20316,13117,27707,7458,29000,5719,18365,6103,16806,4370,14401,2280,11522,245,3316,0,0,0,0,0,0
동암,454,2,20019,4086,33423,9553,67792,16303,62398,20238,39506,16708,31226,17114,29740,17894,30313,20124,29283,20647,26176,23831,24507,28510,26097,30655,30317,44912,29792,63200,19725,61678,14931,43155,14198,37996,10673,34588,5596,24893,469,7178,0,0,0,0,0,0
주안,816,14,14302,3754,27497,9415,73755,21456,64136,36060,41223,27739,32972,20768,34878,21562,40648,26944,37511,25445,33970,27949,36150,29528,38874,34463,45847,44560,48881,67346,30956,73950,26831,45074,25707,38375,21596,36497,11308,26247,1218,8107,0,2,0,0,0,0
제물포,611,4,6841,1846,14141,5415,39575,11741,34799,23314,20182,13437,15793,9672,16557,9020,17474,11379,16475,11730,15260,12983,15758,13507,17808,18062,21952,20900,25826,29455,12430,29603,8375,20147,6838,17837,4858,17475,2250,13819,105,4600,0,0,0,0,0,0
동인천,1599,2,8969,1754,17448,10701,48303,23578,38197,36296,26043,20509,24039,22085,25885,25802,28552,28484,29821,28179,30100,27797,32114,26424,33731,29390,41408,31261,52995,40624,27893,42173,17915,27268,14281,21744,9564,22444,3988,16546,8,6081,0,35,0,0,0,0
인천,354,10,1644,726,3956,4125,7746,8373,7434,12481,5000,5487,4816,7156,5881,12184,8217,13753,10321,13560,11183,11617,13655,10677,14210,9056,16554,7657,16783,8198,7588,5683,5667,4347,4087,3804,2155,3383,716,1995,8,1617,0,19,0,0,0,0
구일,200,4,3694,1372,8901,4039,28465,5715,26748,16081,13709,9247,10475,9472,10176,12711,11326,17159,11547,20894,11146,25475,12452,27166,14384,28113,14640,22753,16221,32434,9706,27945,19095,14389,21355,12580,12361,11972,23115,7551,107,1178,0,0,0,0,0,0
소사,854,18,15885,2766,16235,7919,40308,9123,37825,14204,24332,11102,20592,11664,17980,12094,19459,13324,17622,14658,15812,13879,16118,16292,17129,19334,18300,23535,16909,31401,10909,31942,8002,20967,6057,18582,4818,18431,2550,12431,196,3853,0,0,0,0,0,0
부개,1597,8,9539,2094,16892,4206,43925,5228,39237,11938,23248,8450,17200,7276,15401,8250,15746,10053,15029,10799,12783,11888,11350,14670,12589,18403,13452,20843,14413,32510,8619,31769,5979,21022,5315,18742,4025,17401,2063,11085,313,3674,0,0,0,0,0,0
간석,285,10,5715,1352,12308,2646,27432,3739,23316,9074,13765,6511,10997,6113,11037,6191,10936,7346,10728,7761,8921,8084,9250,9859,9233,11856,10516,14931,11322,21399,6532,21915,5167,14380,4594,12143,3569,11685,1978,7869,210,2971,0,0,0,0,0,0
도원,594,7,2376,896,3936,1417,7721,3643,7023,15035,6065,5374,5786,5216,6008,4374,7336,4758,7463,5380,6153,5042,6430,5769,7028,6866,5905,6838,9126,7566,3481,6190,2813,4444,2586,4087,1333,3564,528,2855,69,1720,0,14,0,0,0,0
온수(성공회대입구),238,6,11675,2821,22758,9393,73053,14113,86935,30166,42928,17418,27045,13302,24976,13352,26961,15441,24150,16758,21296,18683,22327,22489,23777,25880,27944,34093,28224,63363,13886,63201,10292,36464,10396,34165,7774,30707,4502,20032,698,7968,3,957,0,0,0,0
중동,455,3,9720,1587,17731,4046,45976,5412,38742,15218,22766,10283,17133,8245,15972,9618,16581,11653,16443,11491,13483,12430,13345,14228,13805,17663,14260,21609,15724,31245,9062,33692,6983,20536,5998,18433,4615,16974,1887,13318,220,3208,0,0,0,0,0,0
도화,238,1,3970,1899,6598,2684,15548,3906,14196,8510,9115,3781,7304,3950,6768,4114,6839,5462,6718,5467,5898,5459,5936,6492,7662,7785,8204,8366,8397,10318,4467,10156,2895,7183,2171,6016,1548,5471,895,4643,35,1910,0,0,0,0,0,0
서빙고,34,0,963,604,1536,2376,2872,4311,3840,8932,3102,3955,3118,3251,2907,2180,3310,2275,3847,3051,3139,2300,3782,3071,3974,3425,5791,3571,7699,4229,3061,3731,2724,2258,1960,1724,1364,1716,370,1273,32,427,0,0,0,0,0,0
한남,39,1,1816,750,3078,4836,5009,9505,6962,15894,5764,13692,5149,7431,6029,6243,7199,6009,6826,6846,7139,5117,8590,5851,9991,6673,13559,7935,17622,9729,9038,7223,6434,4313,5482,4067,4670,3109,2266,2248,132,824,0,0,0,0,0,0
응봉,130,1,1269,310,2780,1130,6761,1808,8724,2294,5126,1330,3485,1265,3291,1371,3038,1602,3175,1967,2519,2398,2372,2926,2493,3605,2737,4213,3103,5336,1588,5677,1019,3229,930,2914,613,2260,257,1856,13,525,0,0,0,0,0,0
외대앞,430,6,5870,1911,9383,5231,23224,5798,32587,15147,21747,12638,14874,11306,15282,12969,16756,14729,18396,14308,17386,14386,19952,15372,20996,17247,21794,20599,17988,27464,11537,26595,9209,17319,9114,16582,7534,17232,4237,14096,252,3584,0,0,0,0,0,0
신이문,1113,3,8675,1491,14795,3786,38643,4462,46860,8911,26618,5886,18039,5957,15772,7229,15963,8595,15502,10288,13027,11306,12099,14222,11352,17298,11081,21596,11229,32193,7760,30780,4969,19372,3745,16972,2683,17353,1237,11568,123,2794,0,0,0,0,0,0
석계,1951,13,14075,4896,32360,11810,82329,12047,96965,24387,59232,19675,42852,17718,38275,20912,38966,25852,38565,27158,33468,31915,32012,37791,31411,49317,34708,62564,32567,92225,23499,92849,16849,56561,15626,49410,13312,47300,7399,31202,1149,9257,2,13,0,0,0,0
광운대,1609,2,5835,1694,13776,3166,37100,4856,34724,9834,19572,9699,14666,7917,12763,8691,14100,10241,13299,11677,11929,12059,12684,12755,13351,16117,15022,18035,12705,27281,7367,27131,5860,17326,5771,14551,4097,14914,2287,11329,339,6319,1,1,0,0,0,0
월계,699,19,4810,1485,6921,3441,18199,5409,19360,8648,13456,6319,11395,5396,11057,5261,11365,6824,10523,6922,8894,7523,8600,9085,9563,10633,9450,12133,8872,16333,5342,15649,3486,9751,2946,8078,2427,7917,1019,5522,126,1488,0,0,0,0,0,0
녹천,1103,3,4223,1120,8071,1548,22515,2456,22002,5196,13332,3135,9633,3622,8022,3625,9280,4419,7987,4622,6852,5450,6040,6821,6598,8739,6380,10133,6377,14543,3715,15364,2419,9670,2154,8363,1408,8119,725,6049,58,1676,0,0,0,0,0,0
방학,285,6,10207,1318,14637,4916,33032,7121,32819,20149,22927,12243,18399,11441,17574,11358,18772,13170,18831,14212,17040,15871,15818,18861,15947,22110,18161,22411,19853,31355,10362,31163,7711,18082,6742,15596,5078,13066,2085,9164,201,2055,0,0,0,0,0,0
도봉,153,5,7077,1139,9798,3661,20720,3705,21689,10762,15278,9063,12058,8023,11870,7209,11710,7855,12009,9300,11152,9744,10463,11250,10070,13887,11059,13839,11744,18586,5563,19206,3438,10690,2962,10474,2079,8443,1027,5596,136,1576,0,0,0,0,0,0
도봉산,152,2,9643,1257,24870,7034,85026,9782,68391,15269,38459,22866,27816,30351,26079,23959,27734,22189,31015,22592,33173,22175,33395,22659,31572,24832,27333,29929,23379,43528,13724,55451,8374,33710,6278,30623,4500,29681,1987,22176,296,9048,0,1235,0,0,0,0
망월사,304,0,6574,1013,12143,3267,28023,4185,25920,14313,18520,12237,14846,8847,14782,9235,15535,9689,16203,11238,13331,11316,12656,14559,12641,15989,13266,18742,12067,23850,6659,26612,5192,17049,4570,13533,3393,12178,1484,9291,181,2794,0,0,0,0,0,0
회룡,879,6,13639,1865,26033,6524,60318,6571,48129,11336,32677,11246,27305,11514,25871,13497,25317,14948,22869,17158,18249,20024,16990,23908,16986,28142,15516,33650,14782,38896,8676,48128,6949,29822,5734,23151,4467,19902,1926,14959,209,5103,0,0,0,0,0,0
의정부,2316,8,9540,1728,21406,10394,45613,14885,43290,37871,28348,39796,26203,35024,30253,36928,33350,41980,35128,45313,37617,43137,43047,38735,49263,45564,50520,47771,54357,57829,36940,59190,33364,37297,25936,27842,21140,23002,10723,16228,859,8502,0,0,0,0,0,0
가능,200,4,7875,1103,12850,4598,26295,4387,24915,12466,16151,8500,13271,7339,12426,6182,12775,7465,11555,9631,10862,8757,9222,10071,8604,12851,10949,15215,10870,21490,7080,22115,4917,14547,4544,10366,3447,10896,1857,7734,124,1763,0,0,0,0,0,0
녹양,193,3,4817,665,9854,2556,19146,3568,17604,7917,11039,4385,9360,4133,8422,3916,8433,5249,8092,6431,6981,5763,6672,7119,6414,8788,8264,9643,9274,14709,4785,14978,3149,10869,2652,7919,2094,9281,932,5967,49,2074,0,0,0,0,0,0
양주,1211,6,5511,1020,14208,5617,37268,11193,30638,12827,22335,8107,19152,7444,16984,6864,16130,8949,14366,8800,12149,10814,11949,12170,11861,14875,13271,17391,17535,25886,8926,25355,4468,19069,3714,13805,2884,15582,970,8988,36,3999,0,0,0,0,0,0
덕계,0,0,1598,412,4861,1453,8535,1587,7986,2431,4278,1152,4091,1200,3263,1017,3075,1881,2961,1575,2354,2134,2081,2743,2350,4410,2901,3968,2234,5505,1263,5537,880,4750,498,3326,393,3267,192,2318,9,699,0,0,0,0,0,0
덕정,0,0,3926,1079,9443,4624,22065,8205,22993,13477,12158,6224,11993,4640,11199,4633,11084,6542,10162,5975,7668,7488,8196,8475,8791,13245,12736,14274,13434,16752,6161,18659,4262,13163,3047,10980,2423,8721,1156,9047,127,1850,0,0,0,0,0,0
지행,11,0,4879,240,11358,2809,21735,5123,24422,10548,17521,6481,12141,5417,13209,6745,13651,7876,12419,9820,9962,9769,9897,11268,10466,14069,10766,17949,13742,21083,7393,24125,6202,16773,5197,10727,4708,12574,2558,10450,135,2972,0,0,0,0,0,0
동두천중앙,8,2,2161,56,5559,2107,10092,4754,10642,9188,8838,5707,6476,5560,7802,6562,8196,5567,8045,6219,6603,5955,6445,6413,7432,6090,6969,8364,8911,8391,3241,8335,2304,6242,1711,4068,1202,4610,462,3581,12,1245,0,0,0,0,0,0
보산,15,1,1398,17,2431,1136,4825,2767,4573,2758,4515,1800,3261,1435,3446,1614,3391,2067,3314,2189,2888,2349,2427,2803,3023,2848,4545,4382,3558,4520,2033,5549,1266,3478,894,2724,592,2492,242,1563,5,945,0,0,0,0,0,0
동두천,6,0,981,9,2769,3050,5691,7962,6360,5652,5953,3702,4318,3293,4087,3654,3395,2740,4094,3237,3114,3663,3159,4523,3391,3886,4216,6010,5695,6313,2886,5637,1665,3950,752,2757,434,3229,237,1663,4,938,0,0,0,0,0,0
소요산,106,0,894,3,1162,1818,5942,2239,6439,2818,6207,2340,7407,9029,6851,9262,7688,13394,11155,9150,12965,8454,14622,6092,10780,5535,7402,7444,5105,3981,2577,2548,1767,1804,1170,2116,339,1705,129,936,2,982,0,0,0,0,0,0
산본,395,2,8838,2186,24668,6913,64390,14491,58436,33385,32466,24573,26915,20700,26535,22955,27663,29096,27641,31515,26784,30005,29414,30869,31275,33920,33010,42743,38657,71057,26977,70195,20664,40656,21348,31685,18821,27150,8139,19393,1695,8085,10,960,0,0,0,0
대야미,0,0,2051,855,6397,3475,15216,5346,15754,8698,10296,4961,7791,3767,7164,4027,7124,4269,7355,4437,6690,5326,6703,6273,7555,7601,8864,8780,11451,12062,5805,11098,3923,7772,3393,7639,2039,6871,943,4806,301,1755,0,7,0,0,0,0
반월,3,0,3030,1171,7377,3187,16974,4248,18089,6075,11681,3813,9138,3879,8471,4367,8209,4612,8508,5263,6634,6392,6029,7674,6493,9296,8062,10257,8733,15045,5322,12308,3146,10272,2906,9398,1735,8355,914,5640,306,2002,0,18,0,0,0,0
상록수,401,18,14603,3155,36309,9896,86991,14276,83770,21735,46286,15409,35937,13283,32303,14524,32757,17143,30039,21223,25573,22202,24403,26044,25390,35558,27979,45634,29213,77442,19652,75255,14960,49680,12951,43518,9441,37607,4887,25298,1114,11955,4,99,0,0,0,0
한대앞,119,1,5736,868,14716,3729,30974,7281,27076,16104,16545,12168,13348,8119,13396,7905,14175,9210,13512,10057,11867,10723,12309,11689,13176,14899,16425,19501,17770,30368,9659,27148,7316,18465,7341,13675,5721,13712,2447,9018,502,3991,0,27,0,0,0,0
중앙,224,26,8557,901,23994,8191,51600,12519,43150,33227,24125,29134,22135,20991,24547,22566,27541,26738,27804,29308,26564,31687,29079,29983,33543,32896,37356,41680,40303,66139,26577,60182,25522,38318,26975,29552,25221,24918,11058,18946,2276,9389,5,82,0,0,0,0
고잔,259,28,4316,507,13581,4721,30417,11695,22105,28083,13956,15520,12879,11834,13740,11111,13178,11369,13409,12020,13333,11697,13535,10530,14761,11462,20852,15043,24021,22008,10576,19834,8070,15025,7244,10718,5457,10328,2196,9829,348,5120,0,45,0,0,0,0
초지,166,0,1713,177,5012,4880,11801,8952,10118,9948,6029,3601,4885,3291,4949,3712,5122,4038,4986,4206,4691,3983,5250,4249,6165,4627,9301,6015,9358,8980,4654,8751,2983,6241,2369,4888,1336,4363,481,2988,99,1343,0,43,0,0,0,0
